id,lyrics completos
38,"Apenas si te conosco
Solamente tu nombre se
Pero hay algo en ti
Que me enamora
Que todavia no se que es
Puede ser la luz de tu mirada
O la sonrrisa que me das no se
Pero hay algo en ti que me emociona
Pero hay algo en ti que me enamora
Pueden ser tus ojos 
O tus labios rojos
Yo no se que tengas que me vuelvo loco
Puede ser tu pelo
O tus coqueteos
Yo nose que tengas que me siento enfermo
Y voy averiguarlo 
Y voy a conquistar
Y voy averiguar
Que es lo que tienes tu
Que me hace temblar
Y voy a conquistar
Y voy hacer que tu 
Te sientas igual
No te escaparas
Despues del primer beso
Te enamoraras
Te quiero mucho
"
39,"Porque tenias que ser tu
Que estas tan lejos de mi vida
De quien viniera a enamorarme
Para caer en esta agonia
Porque tenias que ser tu
La verdad y no me explico
Porque te llevo aqui en mi pecho
Si para ti nisiquiera existo
Porque si se que estas tan lejos
Siquiera de mirarme
Mi corazón se ha empeñado en 
Amarte en silencio y asi matarme
Porque tenias que ser tu
Quien despertara este sentimiento
Tan solo para matarlo lento
Si no sabes lo que yo daria por ti
Porque tenias que ser tu
No sabes como duele callarme
Y mas porque este amor no es cobarte
Simplemente es que no eres para mi
Porque tenias que ser tu
La verdad yo no me explico
Porque te llevo aqui en mi pecho 
Si para ti nisiquiera existo
Porque si se que estas tan lejos 
Siquiera de mirarme
Mi corazon se ha empeñado en amarte 
En silencio y asi matarme
Porque tenias que ser tu
Quien despertara este sentimiento
Tan solo para matarlo lento
Si no sabes lo que yo daria por ti
Porque tenias que ser tu 
No sabes como duele callarme
Y mas porque este amor no es cobarte
Simplemente es que no eres para mi
Porque tenias que ser tu
Quien despertara este sentimiento
Tan solo para matarlo lento
Si no sabes lo que yo daria por ti
Porque tenias que ser tu
No sabes como duele callarme
Y mas porque este amor no es cobarde
"
40,"Mi amor que esta pasando
Te veo distraída
En que estarás pensando
Quisiera hoy saber
Desde hace tiempo atrás
Que te siento muy fría
Tus manos ya no juegan con mi piel
como lo hacían
Si se acabo el amor 
No quiero una mentira
Ni amor por compasión 
Es mejor decir adiós
Si se acabo el amor dímelo ahora
Prometo no llorar
No me voy a matar
Aunque sea dura quiero la verdad
Si se acabo el amor te dejo libre
Quiero que seas feliz y no verte sufrir
Estar ligada a mí si es que ya no me amas
Si se acabo el amor 
Si se acabo el amor
Es mejor decir adiós
Si es que ya no amas
Solo márchate
No quiero estar amando
A una muñeca de papel
Si se acabo el amor dímelo ahora
Prometo no llorar
No me voy a matar
Aunque sea dura quiero la verdad
Si se acabo el amor te dejo libre
Quiero que seas feliz y no verte sufrir
Estar ligada a mí si es que ya no me amas
Si se acabo el amor 
Si se acabo el amor
Es mejor decir adiós
Si se acabo el amor
"
41,"El dia que tu me vuelvas a amar
Yo habré de renunciar a todo lo que soy por ti
Lo cierto es que mi pobre corazón
Sufriendo por ti esta desde que ya no estas aqui
Y el tiempo que perdi al no estar junto ati
Ahora me hace tanto mal
Perdoname mi amor yo sé que eh de cambiar
El dia que tu me vuelvas a amar
El dia que tu me vuelvas a amar
Habra una fiesta en mi corazón
Porque mi vida tu volveras
Trayendo a mi alma nuevamente el amor
El dia que tu me vuelvas a amar
De todo el mundo seré el mejor
Porque estando tu a mi lado
Seré muy afortunado
El dia que tu me vuelvas a amar
El dia que tu me vuelvas a amar
Habra una fiesta en mi corazón
Donde la reina que eres tu
Sera de mi alma la Invitada de honor
El dia que tu me vuelvas a amar
De todo el mundo seré el mejor
Porque estando tu a mi lado
Seré muy afortunado
El dia que tu me vuelvas a amar
El dia que tu me vuelvas a amar
El dia que tu me vuelvas a amar
"
42,"Recordando tu traicion 
Me da mucha vergüenza cuando mis amigos 
Me preguntan ¿donde has ido? 
¿que te has hecho? ¿donde estas? 
Muchas veces no contesto 
Porque siento y lo presiento 
Que de mis se estan burlando 
Porque saben la verdad 
Que te fuiste con el otro 
Porque te ofrecio dinero 
Y lo mi no te importo 
Aunque yo te di de todo 
Y te eleve hasta donde pude 
Y sabiendo que eras mala 
Mi corazon te regale 
Hoy recuerdo tu traicion 
Y en el alma me da frio 
Te hizo daño tanto amor 
Que te dio este arrepentido 
Que te haga buen provecho 
Que el dinero recompense 
Tu belleza y falsedad 
Aunque tengas plata y oro 
Te haran falta mis caricias 
Y aunque quieras olvidarme 
Me tendras que recordar
"
43,"Llegaste como una simple amistad
Con un despliegue de sinceridad
Me contaste todo
Lo que paso en tu vida
Y sin pensarlo poco a poco
Te fui queriendo
Me enamore de ti
Me enamore de ti
Formaste parte de mi existir
Lo tuyo era mio y yo era de ti
Eramos uno mismo
Todos nos sonreia
Ilusionados prometimos
Amor eterno
Pero no soy feliz
Pues ya no estas aqui
Donde estas
En donde te has metido
Porque te has olvidado tan pronto
De lo prometido
Donde estas
En que te ha faltado
Me siento como el peor de los tontos
Un pobre olvidado
Dime donde estas
Donde quedo tu sinceridad
Yo entendere si hay alguien mas
Quiero saber si murio el amor
Por favor dime donde estas
En donde te has metido
Porque te has olvidado tan pronto
De lo prometido
Donde estas
En que te ha faltado
Me siento como el peor de los tontos
Un pobre olvidado
Dime donde estas
"
44,"Como puedo saber ciertamente que es lo que siento
Ubicar todo perfectamente
Cualquier sentimiento
Poner en la balanza que ha sido lo malo y lo bueno
Para que homestamente te pueda decir si te quiero
No lo niego contigo he vivido tan bellos momentos
Y también cada vez que te amé pude tocar el cielo
Hoy tal vez sea la ultima vez en que tu y yo nos vemos
El saber si vamos a volver lo dirá solo el tiempo
No yo no puedo
Permitír que tu como sin nada pises mi dignidad
Hoy yo te debo
De dejar para que tu comprendas que hiciste muy mal
El amor no es así
Ya no quiero mas sufrir
El amor no es así
No sé si pueda seguir
"
45,"Adios mi amor
en el libro de mi vida
quedo tu nombre
no entendiste mi razon
Adios mi amor
en mi pecho esta grabado
el recuerdo de tus besos
que encendian mi pasion
Se fue de mi
esa risa de mis ojos
para darle paso al llanto
ya no quiero ni vivir
Te llevaste mi alegria
me dejaste en la agonia
no tuviste compasion
hay momentos que la vida
nos golpea de tal manera
que reniego del amor
[Coro:]
Ojala y te vaya bien
que se cumplan tus deseos
que encuentres otro querer
que te llene igual de besos
Yo muy triste esperare
a encontrar
por fin consuelo
y si no puedo aguantar
que me lleve Dios al cielo
[Coro]
"
46,"Estoy tratando 
de encontrar una salida 
porque este amor que siento hoy 
me esta matando 
estoy tratando 
de encontrar una salida 
porque este amor que siento hoy 
me esta matando 
nesecito saber a quien voy a querer estoy lleno de dudas 
no se que voy hacer con este absurdo amor tengo miedo a perder 
a la mujer que me da su amor su pasion su ternura 
cambiarlo todo por una ilusion se que es una locura 
con una siento perderme en su amor su pasion me domina 
y ella despierta la fiera que traigo en mi pecho dormida 
la otra me abriga en sus brazos me calma 
la que siempre soñe que me amaba 
no se que voy hacer 
no las quiero perder 
necesito el amor el calor de las dos 
no podria vivir sin ellas 
no podria dejar de quererlas 
no se que voy hacer 
no las quiero perder 
necesito el amor el calor de las dos 
no podria vivir sin ellas 
no podria dejar de quererlas 
yo quisiera tener para siempre su amor 
no las quiero perder 
yo quisiera tener para siempre su amor 
pero no puede ser 
no se que voy hacer 
no las quiero perder 
necesito el amor el calor de las dos 
no podria vivir sin ellas 
no podria dejar de quererlas 
no se que voy hacer 
no las quiero perder 
necesito el amor el calor de las dos 
no podria vivir sin ellas 
no podria dejar de quererlas 
yo quisiera tener para siempre su amor 
no las quiero perder 
yo quisiera tener para siempre su amor 
pero no puede ser
"
47,"¡Que pena! 
no puedo encontrar las palabras 
ni como decirte 
que hay alguien 
que integra mis sueños mis noches 
parece imposible 
no entiendo 
como es que ha logrado en mi mente 
estar todo el tiempo 
lo siento 
me duele tener que decirte que ya no te quiero 
pero que pena que pena que pena 
tener que dejarte 
pero que pena que pena que pena 
no quiero engañarte 
no fue mi culpa el amor es asi 
el corazon es el que manda 
que pena 
que nunca encontraras 
la puerta de mis sentimientos 
en cambio ella supo apreciar lo que tengo 
por fuera y por dentro 
pero que pena que pena que pena 
tener que dejarte 
pero que pena que pena que pena 
no quiero engañarte 
no fue mi culpa el amor es asi 
el corazon es el que manda
"
48,"Vendras amor 
yo se que volveras 
te esperare 
cuando no puedas mas 
Tirar mas llantos 
por tanto recordarme 
y juntaremos 
penares y pesares 
Yo se muy bien 
que nunca olvidaras 
cuando muy juntos 
jurabamos amar 
Vendras amor 
por tanto recordarme 
y juntaremos 
penares y pesares 
Yo nunca nunca 
he dejado de amarte 
ni entregarte 
mi pasión 
Yo quiero siempre 
contigo quedarme 
dulce encanto 
bella flor 
Yo se muy bien 
que nunca olvidaras 
cuando muy juntos 
jurabamos amar 
Vendras amor 
por tanto recordarme 
y juntaremos 
penares y pesares 
Yo nunca nunca 
he dejado de amarte 
ni entregarte 
mi pasión 
Yo quiero siempre 
contigo quedarme 
dulce encanto 
bella flor 
Yo nunca nunca 
he dejado de amarte 
ni entregarte 
mi pasión 
Yo quiero siempre 
contigo quedarme 
dulce encanto 
bella flor
"
49,"Platicando con la soledad 
Platicando con la noche 
Platicando con la soledad 
Me dijeron que no te llorara 
Que tu no mereces una lagrima 
Me dijeron que no te llorara 
Que tu no mereces una lagrima 
Y despues de contarles mi pena 
Tambien se pusieron a llorar 
Yo les dije que estaba sufriendo 
Y mi unico delito ha sido el amar 
Yo les dije que estaba sufriendo 
Y mi unico delito ha sido el amar 
La noche y la soledad lloraron conmigo 
Cuando les conte mi pena 
Tambien sintieron tristeza 
La noche y la soledad comparten mi pena 
Hoy tengo que aceptar 
Vivo entre
"
50,"Duele ver que con frialdad me has engañado
duele ver que mi dolor no te ha importado
fuiste cruel  tan cruel que ya no siento el corazón
Me enamoré de esa cara de ángel que fingiste ser
creí que de mis sueños eras la mujer
aprovechándote de mi querer
Desconfió del amor
siento que todas me van a hacer lo mismo
me desquito en la mujer
que sin culpa me entrega su corazón
porque no puedo querer
porque ya no he podido ser yo mismo
siento que cualquier mujer
no se acerca a mí con buena intención
Que he llorado tu amor maldito
que me mata y sigo vivo
porque ha muerto toda mi ilusión
que había en mi corazón
Que he llorado tu amor maldito
que en infierno se ha convertido
que le pido y le suplico a Dios
que me tenga algo de compasión
Y he llorado tu amor maldito
que me mata y sigo vivo
porque ha muerto toda mi ilusión
que había en mi corazón
Que he llorado tu amor maldito
que en infierno se ha convertido
que le pido y le suplico a Dios
que me tenga algo de compasión
Y he llorado
"
51,"!!Dejame Ser Yo!!
Dejame hacerte feLizz!
Puess no qiero verte sufrir
Noo derrames mal tanto
Puess me dueLe tantoo
Vertee asii!
Dame la oportunidaad
Yo te qiero demOstraar!
Q mi intenCion ess buena
Y no valee la pena q sufrass
Mas!
Dejame ser yo!
El q llene tus sueños de amor
Ser el dueño de tus caricias
Brindarte alegrias
No digas q no!
Dejame ser yoo!
El romantico q te hable de amor
Ser el q motive tu vida
Sanar tus heridas
Y curar tu dolor!!
Ya no llores porfavor!
Dale paso a el amor
No cierres las puertas de tu alma
Ni pierdas la calma
Por un error!
Dejame ser yoo!!
El q llene tus sueños de amor
Ser el dueño de tus caricias
Brindarte alegrias
No digas que noo!
Dejame ser yoo!!
El romantico q t hable de amor
Ser el q motive tu vida
Sanar tus heridas
Y curar tu dolor!
Dejame ser yoo!
El q llene tus sueños de amor
Ser el dueño de tus cariciass
Brindarte alegrias
No digass q noo!!
Dejame ser yoo!!
El romantico q te hable de amor
Ser el q motive tu vidaa
Sanar tus heridas
Y curar tu dOloor!!
Dejame ser yoo!
El q llene tus sueños de amor
Ser el dueño de tus cariciass
Brindarte alegrias
No digass q noo!!
Dejame ser yoo!!
El romantico q te hable de amor
Ser el q motive tu vidaa
Sanar tus heridas
Y curar tu dOloor!!
"
52,"Dime por qué no haces nada por salvar nuestro amor
por qué se muere y se acaba entre el infierno y el dolor
Sé que fallé y fallaste la culpa es de los dos
tú por querer celarme yo al comenzar la discusión
Y nos gritamos cosas peleamos sin razón
por qué me das la espalda cuando más necesito tu amor
Por qué he de ser yo quien acepta el error
el que siempre se humilla el que pida perdón
quien evita que acabe cada vez nuestro amor
el que te hace más fuerte siendo el perdedor
Pero ya me case de tu cruel vanidad 
de tu orgullo que mata nuestra felicidad
pon los pies en la tierra o me vas a perder
pues ante tus caprichos ya no voy a ceder
sí te quedas callada hoy me vas a perder
Sé que fallé y fallaste la culpa es de los dos
tú por querer celarme yo al comenzar la discusión
Y nos gritamos cosas peleamos sin razón
por qué me das la espalda cuando más necesito tu amor
Por qué he de ser yo quien acepta el error
el que siempre se humilla el que pida perdón
quien evita que acabe cada vez nuestro amor
el que te hace más fuerte siendo el perdedor
Pero ya me case de tu cruel vanidad 
de tu orgullo que mata nuestra felicidad
pon los pies en la tierra o me vas a perder
pues ante tus caprichos ya no voy a ceder
Por qué he de ser yo quien acepta el error
el que siempre se humilla el que pida perdón
quien evita que acabe cada vez nuestro amor
el que te hace más fuerte siendo el perdedor
Pero ya me case de tu cruel vanidad 
de tu orgullo que mata nuestra felicidad
pon los pies en la tierra o me vas a perder
pues ante tus caprichos ya no voy a ceder
sí te quedas callada hoy me vas a perder
Hoy me vas a perder
"
53,"Quiero que me digas lo que sientes
saber todo lo que pienses
quiero meterme en tu mente
para ver sí hay un espacio
donde yo esté presente
y te acuerdas de mí de mí
Me inquieta no contestes
cuando quiero que llenes
mi inspiración que brota
de mi alma loca
que quiere al fin tenerte
cuando llegue a verte
otra vez otra vez
Quiero llenarte de una vez
de mil caricias en tu piel
quiero llenarte de mi amor
hasta que pierda la razón
y nuestras almas vuelen
a un rincón del cielo
Quiero llenarte de una vez
ya no me puedo contener
me encanta tu modo de ser
que te hace verte muy mujer
eres el logotipo de mujer perfecta
por eso te amo
Muero por que digas que me quieres
por que digas que me tienes
cada noche en tu mente
por que quiero que me inventes
en tus sueños y en tus besos
y que pienses solo en mí en mí
Me inquieta no contestes
cuando quiero que llenes
mi inspiración que brota
de mi alma loca
que quiere al fin tenerte
cuando llegue a verte
otra vez otra vez
Quiero llenarte de una vez
de mil caricias en tu piel
quiero llenarte de mi amor
hasta que pierdas la razón
y nuestras almas vuelen
a un rincón del cielo
Quiero llenarte de una vez
ya no me puedo contener
me encanta tu modo de ser
que te hace verte muy mujer
eres el logotipo de mujer perfecta
por eso te amo
"
54,"Siempre me pegaron donde más dolía
Y jamás pensé que me enamoraría algun día
Quise hasta morirme porque no llegaba
El amor sincero que siempre esperaba y deseaba
Pero llegaste tú derepente y tan sencillo
Cambiaste por completo todo el rumbo de mi vida
Y llego el amor como un huracán
Arrastrando con todo a su paso
Se llevo mis penas y fracasos
Y llego el amor lo trajiste tú
No te vayas nunca de mi lado
Porque al fin mi vida estoy enamorado
"
55,"Yo no te olvido
nada más estoy pensando en ti
En mi mente sólo existe
el cariño que me diste
lo que yo no comprendí
Yo te recuerdo
que a veces siento hasta que estás aquí
te metiste muy adentro
y es por eso que te pienso
siempre serás para mí…
El mejor de mis recuerdos
la mejor de mis historias
la que no pedía nada
la que todo me lo daba
la que yo no comprendí
El mejor de mis recuerdos
la mejor de mis historias
la mujer que dejó huella
la que miro en cada estrella
y en lo alto de mi cielo
el mejor de mis recuerdos
Yo te recuerdo
que a veces siento hasta que estás aquí
te metiste muy adentro
y es por eso que te pienso
siempre serás para mí…
El mejor de mis recuerdos
la mejor de mis historias
la que no pedía nada
la que todo me lo daba
la que yo no comprendí
El mejor de mis recuerdos
la mejor de mis historias
la mujer que dejó huella
la que miro en cada estrella
y en lo alto de mi cielo
el mejor de mis recuerdos
"
56,"No tengo la ilusión
Se ha ido con tu adiós
No tengo nada sólo
Mi gran soledad
Que me hace mal
No tengo la intensión
De dar de nuevo mi calor
Si no tengo nada sólo
Quererte hasta el final
No tengo más
Te lo has llevado todo
Y me he quedado solo
Llorándote soñándote amándote
No tengo nada
Ni una sonrisa ni palabras
Te lo has llevado todo
Devuélveme tu amor
Devuélveme los besos las caricias
Y mi corazón
No tengo nada
Si te has llevado hasta mi alma
Sólo ha quedado tu recuerdo
Que no puedo arrancar
Te has quedado tan adentro
Que aunque intento no
No te puedo olvidar
No tengo la intensión
De dar de nuevo mi calor
Si no tengo nada sólo
Quererte hasta el final
No tengo más
Te lo has llevado todo
Y me he quedado solo
Llorándote soñándote amándote
No tengo nada
Ni una sonrisa ni palabras
Te lo has llevado todo
Devuélveme tu amor
Devuélveme los besos las caricias
Y mi corazón
No tengo nada
Si te has llevado hasta mi alma
Sólo ha quedado tu recuerdo
Que no puedo arrancar
Te has quedado tan adentro
Que aunque intento no
No te puedo olvidar
No tengo nada
Ni una sonrisa ni palabras
Te lo has llevado todo
Devuélveme tu amor
Devuélveme los besos las caricias
Y mi corazón
No tengo nada
Si te has llevado hasta mi alma
Sólo ha quedado tu recuerdo
Que no puedo arrancar
Te has quedado tan adentro
Que aunque intento no
No te puedo olvidar
"
57,"Para siempre voy a recordarte
nunca voy a olvidarme de tu amor
Irás conmigo a donde el viento quiera llevarte
en cualquier canción de amor y en cada gesto de dolor
en cada lágrima irás conmigo a todas partes
Para siempre vas a recordarme
nuestra historia es eterna no hay final
Iré contigo en tu recuerdo escondido
y cuando alguien te hablé de amor
te dolerá no oír mi voz y vas a recordarme
no podrás dejar de amarme
Porque me llevas y te llevo
tan adentro de la sangre
nuestro amor no va a acabar
para ésta historia no hay final
Porque éste amor es para siempre
y no hallarás por más que intentes
alguien que te quiera más
amor igual no encontrarás
Porque éste amor es para siempre
y aunque busque entre la gente sentiré la soledad
nuestro amor no va a acabar
para esta historia no hay final
Porque me llevas y te llevo
tan adentro de la sangre
nuestro amor no va a acabar
para ésta historia no hay final
Porque éste amor es para siempre
y no hallarás por más que intentes
alguien que te quiera más
amor igual no encontrarás
Porque éste amor es para siempre
y aunque busque entre la gente sentiré la soledad
nuestro amor no va a acabar
para esta historia no hay final
"
58,"En mi soledad empiezo a recordarte
En mi soledad quisiera encontrarte
Yo ke jamas pense llorar por alguien
Empiezo a llorarte
En mi soledad te pienso todo el dia
En mi habitacion siento tu compañia
Yo que siempre jure no recordarte
Quisiera ir a buscarte
En mi soledad esta quemando el frio
No e podido olvidarte no lo consigo
En mi soledad quisiera estar contigo
Pues no kiero a nadie en mi soledad
Si no estas conmigo
En mi soledad te pienso todo el dia
En mi habitacion siento tu compañia
Yo que siempre jure no recordarte
Quisiera ir a buscarte
En mi soledad esta quemando el frio
No e podido olvidarte no lo consigo
En mi soledad quisiera estar contigo
Pues no kiero a nadie en mi soledad
Si no estas conmigo
[x2]
"
59,"Hoy me dices k te vas k d mi vida 
nada te importa ya se k te arrepentiras 
por k un amor como el mio no es facil de 
encontrar por eso piensalo bien antes de 
marcharte deves saber k no voy a esperarte 
ya me canse de tantos desaires y entregarlo 
todo sin tu nada darme solo me keda desearte 
suerte en tu viaje 
Si tu piensas regresar lo mas seguro k otra 
ya ocupe tu lugar y te repito piensalo bien antes 
de marcharte deves saber k no voy a esperarte 
ya me canse de tntos desaires y entregarlo todo 
sin tu nada darme solo me keda desearte suerte en tu viaje 
Por eso piensalo bien antes de marcharte 
deves saber k no voy a esperarte ya me canse de 
tantos desaires y entregarlo todo sin tu nada darme 
solo me keda desearte suerte en tu viaje
"
60,"Tú eres lo mejor de mi vida
fuiste lo que siempre anhelé
en mi pecho está sangrando una herida
pues no entiendo por qué no te valoré
Ayer te tuve entre mis manos
y pude hacerte feliz
aunque han pasado los años
nunca he podido arrancarte de mí
Dondequiera que estés
y sí aún me recuerdas
quiero volverte a ver
te suplico que vuelvas
Dondequiera que estés
sí me estás escuchando
quiero saber de ti
porque te sigo amando
quiero verte otra vez
Yo sé que no merezco el perdón
quizá de mí ya ni te acuerdes
pero vivo con la ilusión
de que algún día tú vuelvas
Dondequiera que estés
y sí aún me recuerdas
quiero volverte a ver
te suplico que vuelvas
Dondequiera que estés
sí me estás escuchando
quiero saber de ti
porque te sigo amando
Dondequiera que estés
y sí aún me recuerdas
quiero volverte a ver
te suplico que vuelvas
Dondequiera que estés
sí me estás escuchando
quiero saber de ti
porque te sigo amando
quiero verte otra vez
"
61,"¿Cómo empezó mi amor por ti? No sé no sé
¿Cómo fue que me enamoré de ti de ti?
Sólo sé que me acostumbré
a tu forma de vivir a tus ojos y a tu voz
a lo que me haces sentir
Sin guardar nada para mí te di todo de mí
te di en un beso el corazón y te creí sólo de mí
y hoy no sé como frenar a éste amor que crece más
a éste loco corazón que no es feliz sí tú no estás
¿Por qué te di mi corazón sin ponerte condición?
¿Por qué creí que me querías sí fingías?
¿Por qué no hay nadie que se entregue como yo con tanto amor?
¿Por qué te di mi corazón?
Sin guardar nada para mí te di todo de mí
te di en un beso el corazón y te creí sólo de mí
y hoy no sé como frenar a éste amor que crece más
a éste loco corazón que no es feliz sí tú no estás
¿Por qué te di mi corazón sin ponerte condición?
¿Por qué creí que me querías sí fingías?
¿Por qué no hay nadie que se entregue como yo con tanto amor?
¿Por qué te di mi corazón?
"
62,"Lloramos por un amigo
Que se ha ido al paraíso
Para nunca regresar
Lo vamos a extrañar
Adios amigo
Querido amigo
Nos deja un gran vacío
Que en el corazón lo sentimos
Con tan sólo recordar
Los días no volverán
A ser los mismos
Querido amigo
Ha sido difícil aguantar
Este golpe al corazón
Cómo soportar la realidad
Sobre todo este dolor
Este llanto es por un amigo que se fue
Que se nos ha adelantado en el camino
Y que Dios ha decidido tenerlo con él
Allí cantará como lo hizo ayer
Este llanto es por un amigo que se fue
Porque así es la vida así es el destino
Cada triunfo cada aplauso son suyos también
Y estas lágrimas son pensando en él
El amigo que se fue
Ha sido difícil aguantar
Este golpe al corazón
Cómo soportar la realidad
Sobre todo este dolor
Este llanto es por un amigo que se fue
Que se nos ha adelantado en el camino
Y que Dios ha decidido tenerlo con él
Allí cantará como lo hizo ayer
Este llanto es por un amigo que se fue
Porque así es la vida así es el destino
Cada triunfo cada aplauso son suyos también
Y estas lágrimas son pensando en él
El amigo que se fue
"
63,"Vuelvo a creer en el amor
pues ha nacido en mi interior
esa gran desesperación
cuando no estás conmigo
Fueron tantos desengaños
que mataron mi alegría
qué triste fue mi vida
antes que llegaras tú
Pero todo no fue en vano
pues lecciones da la vida
quisieron que la mía
se alumbrara con tu luz
Y volvió a nacer en mí
la ilusión que un día perdí
y por primera vez soy feliz
Vuelvo a creer en el amor
pues ha nacido en mi interior
esa gran desesperación
cuando no estás conmigo
Vuelvo a creer en el amor
eres perfecta y especial
Juro que no llegué a pensar
poder estar contigo
Vuelvo a creer en el amor
has renacido la ilusión
he vuelto a sonreír sólo contigo
Y volvió a nacer en mí
la ilusión que un día perdí
y por primera vez soy feliz
Vuelvo a creer en el amor
pues ha nacido en mi interior
esa gran desesperación
cuando no estás conmigo
Vuelvo a creer en el amor
eres perfecta y especial
Juro que no llegué a pensar
poder estar contigo
Vuelvo a creer en el amor
has renacido la ilusión
he vuelto a sonreír sólo contigo
Vuelvo a creer en el amor sólo contigo
"
64,"Un desengaño no es morir sabrás
porque mi vida es toda tuya
estoy contento la verdad
con tu franqueza al explicar
que llegue tarde a tu amor
La vida es corta y al final sabrás
que sí te quieren ya ganaste
sí tu cariño se acabó
estoy tranquilo corazón
al fin que nunca comenzó
Ya de mi parte no hay rencores
porque mi vida es toda tuya
estoy consciente de lo que haces
pero mi vida es toda tuya
La vida es corta y al final sabrás
que sí te quieren ya ganaste
sí tu cariño se acabó
estoy tranquilo corazón
al fin que nunca comenzó
Ya de mi parte no hay rencores
porque mi vida es toda tuya
estoy consciente de lo que haces
pero mi vida es toda tuya
La vida es corta y al final sabrás
que sí te quieren ya ganaste
sí tu cariño se acabó
estoy tranquilo corazón
al fin que nunca comenzó
Un desengaño no es morir
"
65,"He tratado decir tantas veces adiós y no puedo
he querido marcharme muy lejos y no regresar
he tratado mil veces sacarte de mi pensamiento
pero no puedo me falta valor no te puedo dejar
Imposible se me hace olvidar he intentado de todo
y me cuesta trabajo aceptar que ha llegado el final
he probado otros besos tratando de olvidarte un poco
pero termino pegado a tus labios no te puedo dejar
¿Por qué me aferro a éste amor que me hiere que no puede ser?
¿Por qué me aferro a tus brazos queriendo alcanzarlos sí no voy a poder?
He intentando de todo para ya no buscarte
por las noches no duermo para ya no soñarte
lo he intentado y no puedo sacarte de mi mente
a veces llego a odiarte pero vuelvo a quererte
Es que he intentado mil maneras porque no aguanto más dolor
pero me gana la costumbre y vuelvo a tus brazos
aunque ya no sienta amor
Imposible se me hace olvidar he intentado de todo
y me cuesta trabajo aceptar que ha llegado el final
he probado otros besos tratando de olvidarte un poco
pero termino pegado a tus labios no te puedo dejar
¿Por qué me aferro a éste amor que me hiere que no puede ser?
¿Por qué me aferro a tus brazos queriendo alcanzarlos sí no voy a poder?
He intentando de todo para ya no buscarte
por las noches no duermo para ya no soñarte
lo he intentado y no puedo sacarte de mi mente
a veces llego a odiarte pero vuelvo a quererte
Es que he intentado mil maneras porque no aguanto más dolor
pero me gana la costumbre y vuelvo a tus brazos
aunque ya no sienta amor
"
66,"Me dices que te vas porque ya no soportas tu amarga soledad
que ya no soy romántico como cuando te empecé a conquistar
que me olvidé de los pequeños detalles que te hacían vibrar
que me rodea una armadura de acero difícil de penetrar
Sé que es verdad todo lo que estás diciendo no lo puedo negar
y me lastima en lo profundo del alma que quieras terminar
mi mente loca al sentirte segura no supo valorar
todo el amor que tú me dabas me arrepiento creo que voy a llorar
Y la verdad es que no soy tan fuerte como lo pensaba
mi voz se quiebra estoy temblando de miedo pues sin ti no soy nada
Sí tú te vas me quedaré muerto en vida mi mundo se acabará
será imposible para mí existir sin tu amor sin tu cara
Y arrepentido de todos mis errores te suplico por favor
que no me odies y que no me abandones porque fuerte no soy
Y la verdad es que no soy tan fuerte como lo pensaba
mi voz se quiebra estoy temblando de miedo pues sin ti no soy nada
Sí tú te vas me quedaré muerto en vida mi mundo se acabará
será imposible para mí existir sin tu amor sin tu cara
Y arrepentido de todos mis errores te suplico por favor
que no me odies y que no me abandones porque fuerte no soy
Que no me odies y que no me abandones porque fuerte no soy
"
67,"Aun sabiendo que tu no me quieres
he venido a decir lo que siento
Me destroza y me parte en pedazos
un duda que llevo muy dentro
No entiendo porque me desprecias
Y hoy voy a romper el silencio
Quiero saber si hay aliguen mas en tu vida
O simplemente es que no te meresco
Yo acostumbro entregarme completo
Y entregar lo mejor de mi vida
Contigo no me sirvio de nada
no te tengo y eres lo que mas queria
No costumbro a dedicar mis canciones
Y con ellas robar corazones
Hoy me siento triste y derotado
Porque se que contigo he fallado
No entiendo porque me desprecias
Y hoy voy a romper el silencio
Quiero saber si hay aliguen mas en tu vida
O simplemente es que no te meresco
Yo acostumbro entregarme completo
Y entregar lo mejor de mi vida
Contigo no me sirvio de nada
no te tengo y eres lo que mas queria
No costumbro a dedicar mis canciones
Y con ellas robar corazones
Hoy me siento triste y derotado
Porque se que contigo he fallado
"
68,"¿Qué voy hacer para decirle que la quiero?
¿Cómo le haré sí cuando estás cerca de mí tiemblo de miedo?
No sé por qué pero desde que la conozco soy feliz
todo en mi cambio y a todo el mundo sólo le hablo de éste amor
Y me volví un romántico un soñador eterno
que mira las estrellas
te juro las pondría en tus manos sí pudiera
Y me volví un romántico un soñador eterno
que para verte las horas se hacen eternas
cuando te quiero hablar me gana la vergüenza
Me paso todo el día pensando que te voy a decir
te miro y muero en el intento y sigo siendo…
un soñador eterno
No sé por qué pero desde que la conozco soy feliz
todo en mi cambio y a todo el mundo sólo le hablo de éste amor
Y me volví un romántico un soñador eterno
que mira las estrellas
te juro las pondría en tus manos sí pudiera
Y me volví un romántico un soñador eterno
que para verte las horas se hacen eternas
cuando te quiero hablar me gana la vergüenza
Me paso todo el día pensando que te voy a decir
te miro y muero en el intento y sigo siendo…
un soñador eterno
"
