,Unnamed: 0,id,tweet,author,gender
771,71,104eee2839f69f59af377fec70eaaf7b,data engineer job title data engineer location london start date asap contract length months jefferson frank are currently seeking an innovative data engineer to work for a consultancy specialising in the financial industry require skills good,1,2
772,72,104eee2839f69f59af377fec70eaaf7b,software engineer senior associate west creek united states of america richmond virginia at employer were building a leading information based technology company still founder led by chairman and chief executive officer richard fairbank,1,2
773,73,104eee2839f69f59af377fec70eaaf7b,senior data scientist amazon go job description senior data scientist amazon go location us wa seattle job id company services inc position category data science company location search country full name united,1,2
774,74,104eee2839f69f59af377fec70eaaf7b,deployment support specialist req id br business title deployment support specialist group mcis location usa virginia chantilly clearance level needed ts sci category logistics support services job duties and responsibilities currently man tech is,1,2
775,75,104eee2839f69f59af377fec70eaaf7b,olho do dono is the winner of startup battlefield latin america fifteen startups spent the day presenting onstage in s o paulo brazil for the finalists that meant presenting twice once in the initial rounds then again for our finalist judges this,1,2
776,76,104eee2839f69f59af377fec70eaaf7b,php developer php developer position available in commerce california advantex professional services job search php developer job title location commerce state california job number job class full time category,1,2
777,77,104eee2839f69f59af377fec70eaaf7b,posting title senior mission operations data analyst req category intelligence of openings job location us chantilly va clearance top secret sci w poly overview every day at perspecta we enable hundreds of thousands of people to take,1,2
778,78,104eee2839f69f59af377fec70eaaf7b,senior developer java senior developer java dublin k k p a skills java docker microservices spring aws angular js we are searching for a senior java developer to join a talented dev team in dublin who are working on an innovative,1,2
779,79,104eee2839f69f59af377fec70eaaf7b,sr mgr commodity management br job description the senior manager of strategic sourcing and partnering for iis will be responsible for leading all efforts to identify build maintain relationships and partner with critical iis suppliers that,1,2
780,80,104eee2839f69f59af377fec70eaaf7b,residents flee walls of flame as huge wildfire races across northern california tanah clunies ross woke up in the dark to what sounded like lumps of coal raining down her northern california home within minutes her family and thousands of people were,1,2
781,81,104eee2839f69f59af377fec70eaaf7b,project manager columbus oh full time posted we are a commercial construction company that is considered to be one of the best in the great state of ohio located just shy of columbus we are looking to bring on an additional,1,2
782,82,104eee2839f69f59af377fec70eaaf7b,data management analyst lead job description data management analyst lead data management analyst lead requisition id location united states california monterey us citizenship required for this position yes relocation,1,2
783,83,104eee2839f69f59af377fec70eaaf7b,application security engineer tooling sme some careers grow faster than others if you re looking for a career that will give you plenty of opportunities to develop join hsbc and your future will be rich with potential whether you want a career that,1,2
784,84,104eee2839f69f59af377fec70eaaf7b,disaster recovery system specialist salary rate n a permanent location california china lake ridgecrest united states posted by m amp jacobs date posted hours ago expires nov qualifications none disaster recovery system specialist in,1,2
785,85,104eee2839f69f59af377fec70eaaf7b,test engineer so code are proud to be working alongside an established cambridge based start up our client works on highly secretive projects for some of the largest organisations in the world due to an intense period of growth and expansion they re,1,2
786,86,104eee2839f69f59af377fec70eaaf7b,broward and palm beach counties are at the center of a brewing florida recount again broward and palm beach counties in florida are once again at the center of a brewing controversy over vote counting as two of the highest profile races in the state,1,2
787,87,104eee2839f69f59af377fec70eaaf7b,software engineer akshaya inc formerly snw infotech inc software engineer pleasanton ca analyze business requirements and deliver new and complex high quality software solutions identify and select tools and processes to address issues related,1,2
788,88,104eee2839f69f59af377fec70eaaf7b,senior software developer software developers required in bristol various backgrounds considered as training offered k plus bonus and package we are looking for a senior software engineer to join one of our teams as we continue to work on the,1,2
789,89,104eee2839f69f59af377fec70eaaf7b,software developer software developer flexible working career progression our client is a growing it company based in segensworth due to planned growth they are seeking an experienced and personable software web developer to join their,1,2
790,90,104eee2839f69f59af377fec70eaaf7b,technical architect payments my client provides a leading cloud based payment processing platform on the issuer side this platform is for credit debit and prepaid card issuance authorisation and settlement they re aim is to replace legacy bank,1,2
791,91,104eee2839f69f59af377fec70eaaf7b,opinion buckle up it ll be a bumpy ride a fundamental question for president donald trump as he moves forward after the midterms is this what role does he want to play if he seeks to be the great negotiator he has always claimed to be there could,1,2
792,92,104eee2839f69f59af377fec70eaaf7b,project manager prince ms project project manager pmi ms project canary wharf london to plus great benefits major client a global billion turnover organisation has a great opportunity for a project manager to lead oversee,1,2
793,93,104eee2839f69f59af377fec70eaaf7b,of vc firms don t have a single black investor blck vc wants to change that there s a new group focused on supporting black investors,1,2
794,94,104eee2839f69f59af377fec70eaaf7b,enterprise application architect our client based in watford is seeking an enterprise level application architect this is a unique opportunity to join a greenfield uk enterprise architecture function and help define and deliver the future state,1,2
795,95,104eee2839f69f59af377fec70eaaf7b,the former marine who killed people in southern california met with a mental health specialist in april the gunman who killed people at the borderline bar amp grill in thousand oaks california was a year old veteran of the marine corps who had,1,2
796,96,104eee2839f69f59af377fec70eaaf7b,it support about company with over years experience here at harvey water softeners we are the uks number our factory in old woking surrey has a full production and r amp d facility that both sit alongside our head office we invest heavily in people,1,2
797,97,104eee2839f69f59af377fec70eaaf7b,share point architect share point solutions architect cambridge i am currently working with an award winning organisation who specialise in providing both on premise and cloud solutions my client is looking to grow their team with the,1,2
798,98,104eee2839f69f59af377fec70eaaf7b,us hits russia with new crimea sanctions after trump blames obama for annexation the trump administration announced additional sanctions against russia thursday over its ongoing occupation of crimea and its interference in eastern ukraine,1,2
799,99,104eee2839f69f59af377fec70eaaf7b,dev sec ops engineer senior dev sec ops engineer aws azure terraform security docker kubernetes jenkins you will be helping build the future of company and work directly with micro services architecture that utilizes blockchain technologies that are,1,2
800,0,104f9b5bf2372b82811ea1df434dfe4c,i have a dream check out buford tea lemon jelly mlk come i have a dream by buford tea on sound cloud,0,0
801,1,104f9b5bf2372b82811ea1df434dfe4c,check this out david guetta amp showtek ft vassy bad teaser by david guetta on sound cloud,0,0
802,2,104f9b5bf2372b82811ea1df434dfe4c,have you heard secondcity i wanna feel radio edit out by secondcity uk on sound cloud,0,0
803,3,104f9b5bf2372b82811ea1df434dfe4c,how much of fine goes to the families of those who died cashgrab or justice,0,0
804,4,104f9b5bf2372b82811ea1df434dfe4c,right here right now english bay,0,0
805,5,104f9b5bf2372b82811ea1df434dfe4c,putin does what he wants where he wants to who he wants and the world stands by impotent,0,0
806,6,104f9b5bf2372b82811ea1df434dfe4c,new art installation at canada place in time for tedtalks in vancouver,0,0
807,7,104f9b5bf2372b82811ea1df434dfe4c,what haha,0,0
808,8,104f9b5bf2372b82811ea1df434dfe4c,i kinky drink it if there is booze in it,0,0
809,9,104f9b5bf2372b82811ea1df434dfe4c,i want to feel your heart and soul inside me baby,0,0
810,10,104f9b5bf2372b82811ea1df434dfe4c,anticipate the difficult by managing the easy lao tsu,0,0
811,11,104f9b5bf2372b82811ea1df434dfe4c,the secret to change is to focus all of your energy not on fighting the old but on building the new socrates,0,0
812,12,104f9b5bf2372b82811ea1df434dfe4c,walkin to motomachu,0,0
813,13,104f9b5bf2372b82811ea1df434dfe4c,where we find our most profound intelligence is after all in the heart,0,0
814,14,104f9b5bf2372b82811ea1df434dfe4c,if you can t fly then run if you can t run then walk if you can t walk then crawl but whatever,0,0
815,15,104f9b5bf2372b82811ea1df434dfe4c,if only bradley s arm was longer best photo ever oscars,0,0
816,16,104f9b5bf2372b82811ea1df434dfe4c,heritage classic nhl canucks wtf why would anyone want to sit so far away it s barely outdoors no wonder still tickets avail,0,0
817,17,104f9b5bf2372b82811ea1df434dfe4c,that moment,0,0
818,18,104f9b5bf2372b82811ea1df434dfe4c,eat work eat work workout eat sleep survive repeat,0,0
819,19,104f9b5bf2372b82811ea1df434dfe4c,the difference between the impossible and the possible lies in a man s determination,0,0
820,20,104f9b5bf2372b82811ea1df434dfe4c,i ll be the one if you want me too,0,0
821,21,104f9b5bf2372b82811ea1df434dfe4c,never let it be said that dream is a waste of s time dreams are realities in waiting in dreams we plant the seeds of our future,0,0
822,22,104f9b5bf2372b82811ea1df434dfe4c,if you have a desire to make it and are willing to take some risks it is all possible,0,0
823,23,104f9b5bf2372b82811ea1df434dfe4c,congrats team canada hockey on another gold sid cbcolympics,0,0
824,24,104f9b5bf2372b82811ea1df434dfe4c,much like regular season the sedin twins are non existent gold medal game,0,0
825,25,104f9b5bf2372b82811ea1df434dfe4c,team canada total dominance gold medal game,0,0
826,26,104f9b5bf2372b82811ea1df434dfe4c,some breathing room half way through the go canada go cbcolympics,0,0
827,27,104f9b5bf2372b82811ea1df434dfe4c,made good progress this week onwards,0,0
828,28,104f9b5bf2372b82811ea1df434dfe4c,be tolerant not ignorant,0,0
829,29,104f9b5bf2372b82811ea1df434dfe4c,breathe canada breathe go canada go,0,0
830,30,104f9b5bf2372b82811ea1df434dfe4c,solid win team canada hockey vs usa going for gold cbcolympics go canada go,0,0
831,31,104f9b5bf2372b82811ea1df434dfe4c,socialmedia explained soon you can add calemazoo when i ll be available to eat a donut saas i os android,0,0
832,32,104f9b5bf2372b82811ea1df434dfe4c,facebook sets its sights on your private content via calemazoo ensures your schedule rema,0,0
833,33,104f9b5bf2372b82811ea1df434dfe4c,every day ask push drive pound press tell insist incite solicit this if it s not the best it s not from here,0,0
834,34,104f9b5bf2372b82811ea1df434dfe4c,is this what paradise is it is certainly what happiness is enjoying the first of many it doesn t get better than this,0,0
835,35,104f9b5bf2372b82811ea1df434dfe4c,counting down the hours to supreme happiness p,0,0
836,36,104f9b5bf2372b82811ea1df434dfe4c,what an amazing week so far i love it when a plan comes together inspired excited happy easter onwards,0,0
837,37,104f9b5bf2372b82811ea1df434dfe4c,because i m happy can t nothing bring me down pharrell williams happy official music video,0,0
838,38,104f9b5bf2372b82811ea1df434dfe4c,this is really happening dreams are coming true counting down the hours,0,0
839,39,104f9b5bf2372b82811ea1df434dfe4c,thanks for the follow i d love to try where can i buy in vancouver canada,0,0
840,40,104f9b5bf2372b82811ea1df434dfe4c,food is medicine start healing at a farmersmarket near you,0,0
841,41,104f9b5bf2372b82811ea1df434dfe4c,push ups in minutes not bad for an old guy healthy fitness workout stillgotit,0,0
842,42,104f9b5bf2372b82811ea1df434dfe4c,woke up to this text and pic i like your hat uncle chris love kate hope your day starts with a,0,0
843,43,104f9b5bf2372b82811ea1df434dfe4c,above all you want to create something you are proud of a quote from a brilliant man s autobiography,0,0
844,44,104f9b5bf2372b82811ea1df434dfe4c,missing u isn t about how long it s been since we ve spoken it s about that moment when i m doing something amp wish you were by my side,0,0
845,45,104f9b5bf2372b82811ea1df434dfe4c,time to call it a day crawl into bed and try again tomorrow onwards,0,0
846,46,104f9b5bf2372b82811ea1df434dfe4c,nothing in the world is worth having or worth doing unless it means effort pain difficulty theodore roosevelt,0,0
847,47,104f9b5bf2372b82811ea1df434dfe4c,top crazy donald trump moments how celebrity amp poor taste can bloated ego amp no credibility,0,0
848,48,104f9b5bf2372b82811ea1df434dfe4c,,0,0
849,49,104f9b5bf2372b82811ea1df434dfe4c,could this be it the permanence of spring yep i woke up wet time to put the pjs away til next winter,0,0
850,50,104f9b5bf2372b82811ea1df434dfe4c,my sincere condolences to jim flaherty s family on this sad news you gained my respect and i thank you for your service rip cdnpoli,0,0
851,51,104f9b5bf2372b82811ea1df434dfe4c,rip mr jim flaherty you will be remembered as an honourable and respected finance minister and mp thank you for your service cdnpoli,0,0
852,52,104f9b5bf2372b82811ea1df434dfe4c,beautiful spring day in vancouver innukshuk welcome openarms englishbay,0,0
853,53,104f9b5bf2372b82811ea1df434dfe4c,heartbleed bug affecting many of world s ssl encrypted sites has been in existence since end of rev canada shuts down website,0,0
854,54,104f9b5bf2372b82811ea1df434dfe4c,happiness often sneaks in through a door you didn t know you left open truth iwoke up like this,0,0
855,55,104f9b5bf2372b82811ea1df434dfe4c,per sist ence noun firm or obstinate continuance in a course of action in spite of difficulty or opposition,0,0
856,56,104f9b5bf2372b82811ea1df434dfe4c,whoever is careless with the truth in small matters cannot be trusted with important matters albert einstein,0,0
857,57,104f9b5bf2372b82811ea1df434dfe4c,is anyone else getting tired and insulted by the arrogance and denials from cpc over need for amendments to unfair elxns act cdnpoli,0,0
858,58,104f9b5bf2372b82811ea1df434dfe4c,says personally witnessed of questionable votes amp remained silent til now makes u complicit or full of bs cdnpoli,0,0
859,59,104f9b5bf2372b82811ea1df434dfe4c,canada le nord vrai fort et libre merci quebec pour choisir l unite sur la division bienvenue la maison strongerensemble cdnpoli,0,0
860,60,104f9b5bf2372b82811ea1df434dfe4c,oh canada the true north strong and free thank you quebec for choosing unity over division welcome home strongertogether cdnpoli,0,0
861,61,104f9b5bf2372b82811ea1df434dfe4c,the dark untold side of entrepreneurship that nobody ever discusses,0,0
862,62,104f9b5bf2372b82811ea1df434dfe4c,what lies behind us and what lies ahead of us are tiny matters compared to what lies within us inspiration patience,0,0
863,63,104f9b5bf2372b82811ea1df434dfe4c,tgif lots of great meetings and progress this week have a great weekend everyone persistence patience passion,0,0
864,64,104f9b5bf2372b82811ea1df434dfe4c,hoping this is the second to last friday night like this,0,0
865,65,104f9b5bf2372b82811ea1df434dfe4c,be my claire without the infidelity powercouple,0,0
866,66,104f9b5bf2372b82811ea1df434dfe4c,every time i look at the keyboard i see that u and i are always together,0,0
867,67,104f9b5bf2372b82811ea1df434dfe4c,fair elections act provides opportunity for to demonstrate importance of sober second thought cdnpoli,0,0
868,68,104f9b5bf2372b82811ea1df434dfe4c,if you listen you will hear the footsteps of voters walking away from conservatives cdnpoli,0,0
869,69,104f9b5bf2372b82811ea1df434dfe4c,minister of democratic erosion serving best interest of conservatives and the harper government cdnpoli pnpcbc,0,0
870,70,104f9b5bf2372b82811ea1df434dfe4c,vouchers are least of concerns over this bill there are many amendments needed,0,0
871,71,104f9b5bf2372b82811ea1df434dfe4c,and now for some happy thoughts days and counting down,0,0
872,72,104f9b5bf2372b82811ea1df434dfe4c,the power of truth never declines denial may be effective in the short term but in the long run truth prevails cdnpoli,0,0
873,73,104f9b5bf2372b82811ea1df434dfe4c,and lead us not into temptation but deliver us from evil for thine is the kingdom the power and the glory for ever and ever,0,0
874,74,104f9b5bf2372b82811ea1df434dfe4c,an incredible first in harper government congratulations after years finally some accountability cdnpoli broken promises,0,0
875,75,104f9b5bf2372b82811ea1df434dfe4c,good morning twitterverse passion persistence and patience i repeat this every day one step forward one step closer,0,0
876,76,104f9b5bf2372b82811ea1df434dfe4c,he who spends too much time studying history imagines his place in it instead he should be more focused on forging his future,0,0
877,77,104f9b5bf2372b82811ea1df434dfe4c,we should laugh we should cry we should love we should dream we should stare at the stars and not just at screens,0,0
878,78,104f9b5bf2372b82811ea1df434dfe4c,cuddling with you would be perfect right now,0,0
879,79,104f9b5bf2372b82811ea1df434dfe4c,how when you are trying to prevent elections canada from communicating with cdns cdnpoli,0,0
880,80,104f9b5bf2372b82811ea1df434dfe4c,counting down the days to living happily ever after,0,0
881,81,104f9b5bf2372b82811ea1df434dfe4c,if you dedicate yourself to helping others you ll be happier,0,0
882,82,104f9b5bf2372b82811ea1df434dfe4c,while governments talk we can take action boycott russia putin intolerance corruption ukraineinvasion powerofthepeople,0,0
883,83,104f9b5bf2372b82811ea1df434dfe4c,shows it is above politics and he is not above the law long live canada constitution,0,0
884,84,104f9b5bf2372b82811ea1df434dfe4c,iphone zoom handheld blacktusk mtn from whistler bc canada volcano lavaflow pierced the,0,0
885,85,104f9b5bf2372b82811ea1df434dfe4c,looking north from whistler mtn over to heaven on blackcomb mtn amazing day,0,0
886,86,104f9b5bf2372b82811ea1df434dfe4c,epic day blackcomb glacier,0,0
887,87,104f9b5bf2372b82811ea1df434dfe4c,silence is a source of great strength lau tzu,0,0
888,88,104f9b5bf2372b82811ea1df434dfe4c,silence true silence is the rest of the mind it is to the spirit what sleep is to the body nourishment and refreshment william penn,0,0
889,89,104f9b5bf2372b82811ea1df434dfe4c,on top of the world whistler glacier innukshuk blacktusk inspiration,0,0
890,90,104f9b5bf2372b82811ea1df434dfe4c,current state of mind morning yoga by the lake before heading into the alpine for a hike no filter,0,0
891,91,104f9b5bf2372b82811ea1df434dfe4c,enjoying some relaxation in beautiful whistler looking forward to scandinave spa tomorrow it s a long overdue mini escape onwards,0,0
892,92,104f9b5bf2372b82811ea1df434dfe4c,thank you for the many years of rotfl you said what others didn t have the balls to say you are a legend ripjoan rivers,0,0
893,93,104f9b5bf2372b82811ea1df434dfe4c,surprisingly clean taste notasadvertised filthydirtyipa lovethepackaging vancouver,0,0
894,94,104f9b5bf2372b82811ea1df434dfe4c,be true to who you are be brave and wild at heart your life is now seize it and make it amazing,0,0
895,95,104f9b5bf2372b82811ea1df434dfe4c,life is not worth anything unless you find something to live for let your heart be your guide be fearless make every moment count,0,0
896,96,104f9b5bf2372b82811ea1df434dfe4c,,0,0
897,97,104f9b5bf2372b82811ea1df434dfe4c,ah robin i m so sorry the earth couldn t stay worthy of you hope happiness awaits you,0,0
898,98,104f9b5bf2372b82811ea1df434dfe4c,he was pure brilliance one of our absolute fav s hollywood has lost an absolute legend rip,0,0
899,99,104f9b5bf2372b82811ea1df434dfe4c,rip robin williams we will always love you you live in our hearts now,0,0
900,0,105592c059807f542593d041a197098b,le bron explodes for points in miami,0,0
901,1,105592c059807f542593d041a197098b,excuse me miss hov killed that song,0,0
902,2,105592c059807f542593d041a197098b,my heart can t a deer entered one of the shops in colorado the shop owner gave him some chocolate biscuits and chocolate,0,0
903,3,105592c059807f542593d041a197098b,slay slay slay,0,0
904,4,105592c059807f542593d041a197098b,gotta be on first to fall off i m just saying,0,0
905,5,105592c059807f542593d041a197098b,what seth is saying is right but what makes that coaches point of view problematic is that too many coaches wil,0,0
906,6,105592c059807f542593d041a197098b,s o to the little guy killa cam scored points in a championship win today these year olds mean business,0,0
907,7,105592c059807f542593d041a197098b,,0,0
908,8,105592c059807f542593d041a197098b,i will say kemba gave me tonight jimmy kept it,0,0
909,9,105592c059807f542593d041a197098b,what amazes me is that trump is basically a yr old almost senile inarticulate twitter troll with a th grade vocabulary u will never see a democratic president like him,0,0
910,10,105592c059807f542593d041a197098b,that s a great point he does that almost every time,0,0
911,11,105592c059807f542593d041a197098b,,0,0
912,12,105592c059807f542593d041a197098b,championship hunting tomorrow at,0,0
913,13,105592c059807f542593d041a197098b,,0,0
914,14,105592c059807f542593d041a197098b,mt zion prep md upsets no brewster academy nh for the second straight season nps,0,0
915,15,105592c059807f542593d041a197098b,showing a little bounce,0,0
916,16,105592c059807f542593d041a197098b,travel,0,0
917,17,105592c059807f542593d041a197098b,breaking news i m happy to announce that is now an official sponsored gauntlet pr,0,0
918,18,105592c059807f542593d041a197098b,wow when i look at my life i m truly blessed god is good he took a little boy from the cavalier manor section of por,0,0
919,19,105592c059807f542593d041a197098b,this man never even looked at a star recruit,0,0
920,20,105592c059807f542593d041a197098b,is the word rebel a confederate term in virginia alot of things are named rebel is this a shout out to the confederacy maybe i m oversensitive to things but i try to ensure that i do not dishonor my ancestors by supporting or staying silent,0,0
921,21,105592c059807f542593d041a197098b,nah these adults need to be called out no subtweeting or subliminal s enough is enough coaches trainers in the same city need to pick up the phone and call text ppl that s the only way mess like that stop i saw it a few yrs ago and it was sickening,0,0
922,22,105592c059807f542593d041a197098b,who s ready for tomorrow for the battle of dc amp md all in let it fly,0,0
923,23,105592c059807f542593d041a197098b,oak just keeps it says karl malone was a crybaby and he was to big to be a cry baby lol,0,0
924,24,105592c059807f542593d041a197098b,oak says he blames pat riley for being out coached by phil jackson during the knicks bulls battles wow,0,0
925,25,105592c059807f542593d041a197098b,john starks dunks on the bulls nba playoffs full via,0,0
926,26,105592c059807f542593d041a197098b,you are correct the narratives drive me crazy,0,0
927,27,105592c059807f542593d041a197098b,pac s legacy has been so distorted that you would think he was the second coming of malcom x,0,0
928,28,105592c059807f542593d041a197098b,how do you think non sponsored aau teams feel like when sponsored aau teams come along at amp and cherry pick kids geesh i sound bitter but thats just how the game is played parents kids appreciate what ppl do but if someone has more resources its only natural,0,0
929,29,105592c059807f542593d041a197098b,when do those nova hs rankings come out the tl needs something to argue about,0,0
930,30,105592c059807f542593d041a197098b,wait they make actual guns that cost k,0,0
931,31,105592c059807f542593d041a197098b,i ll tell ya whats over the future the future is over,0,0
932,32,105592c059807f542593d041a197098b,thats true ppl are comparing him to a very wide range of players which speaks to how good this kid will be can he put a team on his back and take them to a finals like lebron or iverson that is the question and only time will tell,0,0
933,33,105592c059807f542593d041a197098b,i see him as a athletic anthony mason and a left handed jamal mashburn but we gotta stop comparing this kid and let him just be the first zion and i say that after i done compared him to like different players,0,0
934,34,105592c059807f542593d041a197098b,it may be a snow day in nepa but it s also gameday the colonels battle bethany college at in the lebanon valley tourname,0,0
935,35,105592c059807f542593d041a197098b,i think that going into having new leadership would have been great pelosi amp schumer have had their run i wish they had both stepped down or took committee chairs fudge would make a great speaker but they need to do this behind closed doors now is not the time,0,0
936,36,105592c059807f542593d041a197098b,you give the gru to much credit the mass media was broadcasting about a caravan invasion about a week ago they know what they are doing,0,0
937,37,105592c059807f542593d041a197098b,thoughts on playing rotations,0,0
938,38,105592c059807f542593d041a197098b,knicks kd zion knox and kp will be a problem,0,0
939,39,105592c059807f542593d041a197098b,i might be slighter better than lebron,0,0
940,40,105592c059807f542593d041a197098b,yeah i saw his page hilarious he is the one who put it out and the kid is funny,0,0
941,41,105592c059807f542593d041a197098b,we don t need you we won without you leave draymond has no filter,0,0
942,42,105592c059807f542593d041a197098b,i m thinking melo and dantoni was getting at each other again this don t make sense pr no nba teams,0,0
943,43,105592c059807f542593d041a197098b,smh block and move on it s just disappointing at how a lot of ppl move in today s world u ain t the enemy,0,0
944,44,105592c059807f542593d041a197098b,proud of the team effort tonight and our ability to get a road w only team stat that differentiated things was rebounds,0,0
945,45,105592c059807f542593d041a197098b,i see what u did there,0,0
946,46,105592c059807f542593d041a197098b,tubby is great how many year olds can do that just stay off motorcycles,0,0
947,47,105592c059807f542593d041a197098b,your looking for an argument please leave me alone i interact with adults only just reread your tweets gotta block u my friend no need wasting time,0,0
948,48,105592c059807f542593d041a197098b,what is jalen drinking,0,0
949,49,105592c059807f542593d041a197098b,i really hope this is not it for carmelo,0,0
950,50,105592c059807f542593d041a197098b,this is crazy,0,0
951,51,105592c059807f542593d041a197098b,,0,0
952,52,105592c059807f542593d041a197098b,oh my bad i thought you were responding to trumps obviously racist tweet i posted i don t know who hank johnson is,0,0
953,53,105592c059807f542593d041a197098b,his tweet is not altered or not correct it is racist u r now just making things up i literally quoted donald and posted a tweet too funny,0,0
954,54,105592c059807f542593d041a197098b,this is not a debate that is a racist statement period point blank end of story he is equating once again the job someone does to their race why do you think that is debatable,0,0
955,55,105592c059807f542593d041a197098b,clearly,0,0
956,56,105592c059807f542593d041a197098b,i knew it was a racist comment when he said it as paul ryan said at the time it is a textbook definition of racism,0,0
957,57,105592c059807f542593d041a197098b,we are talking about a conflict of interest based on race religion or nationality you actually think thats ok,0,0
958,58,105592c059807f542593d041a197098b,this is the very definition of racism also but hey i m arguing facts and you just out here name calling and making ish up now the actual debate should be does supporting a racist person make you racist,0,0
959,59,105592c059807f542593d041a197098b,so a white christian judge should not sit on a case of someone who attacked a white person is that your argument,0,0
960,60,105592c059807f542593d041a197098b,your making things up for real i asked how was your assault relevant to what we were discussing you interjected about your assault multiple people including myself sent you their sympathy,0,0
961,61,105592c059807f542593d041a197098b,let me just tell you i ve had horrible rulings i ve been treated very unfairly by this judge now this judge is of mexican heritage i m building a wall ok i m building a wall i am going to do very well with the hispanics the mexicans,0,0
962,62,105592c059807f542593d041a197098b,now this judge is of mexican heritage i m building a wall but im the racist we both know the truth nice try though you want more racist content from donald trump,0,0
963,63,105592c059807f542593d041a197098b,they re bringing drugs they re bringing crime they re rapists and some i assume are good people i m the racist too funny,0,0
964,64,105592c059807f542593d041a197098b,in the same way anyone who has gotten a speeding ticket is but he said rapist that is a huge leap ps his third wife was admitted on a bogus visa you do know that right,0,0
965,65,105592c059807f542593d041a197098b,no no no your assault is very important please do not try that with me i was asking how it was relevant to this conversation,0,0
966,66,105592c059807f542593d041a197098b,proud to see these grades on our guys report cards challenged them to compete with each other see who can get the bes,0,0
967,67,105592c059807f542593d041a197098b,how is the assault relevant sorry that happened to you but bad people come in all nationalities however trump insinuated that most mexican immigrants were criminals and that is a lie,0,0
968,68,105592c059807f542593d041a197098b,welcome to mason nation forward from paul vi is staying in fairfax for his college ball can t wait to,0,0
969,69,105592c059807f542593d041a197098b,they re bringing drugs they re bringing crime they re rapists and some i assume are good people are we really going to argue what he said or what the above implies,0,0
970,70,105592c059807f542593d041a197098b,king obama educate yourself this reform is not about pardon at all you need congress to agree for criminal justice reform to pass the congress he had would not work with him on it,0,0
971,71,105592c059807f542593d041a197098b,actually his implication was that most were rapist they re bringing drugs they re bringing crime they re rapists and some i assume are good people i think it s easy to find his implication,0,0
972,72,105592c059807f542593d041a197098b,same thing for coaching especially at the college ranks,0,0
973,73,105592c059807f542593d041a197098b,don t forget parking lot attendants,0,0
974,74,105592c059807f542593d041a197098b,it s time for end year functions at work please include cleaners and security guards they are also your colleagues,0,0
975,75,105592c059807f542593d041a197098b,direct quote they re rapists and some i assume are good people i have a question for you how can you be a good person on the same side of a protest as nazi s,0,0
976,76,105592c059807f542593d041a197098b,bruh so smh gotta make things difficult,0,0
977,77,105592c059807f542593d041a197098b,i ve never heard or seen a player get suspended for what he did he went at his coach and threw a shoe at him and just,0,0
978,78,105592c059807f542593d041a197098b,do you think youth players yr olds were better in or than they are today just curious,0,0
979,79,105592c059807f542593d041a197098b,even then how much praise does he deserve bo would have signed a better law but republicans would not even entertain it justice reform is something that was close to obama and we are gonna give credit to ppl doing something that blocked the previous prez,0,0
980,80,105592c059807f542593d041a197098b,i remember how huge it was for a street rapper like jay to shout out conscious rappers like kweli and common ah man,0,0
981,81,105592c059807f542593d041a197098b,has any athlete s just absolute greatness been take more for granted than le bron james i think serena williams might have an,0,0
982,82,105592c059807f542593d041a197098b,i m not surprised,0,0
983,83,105592c059807f542593d041a197098b,you seem like a bright person the implication is clear he said he assumes some are good people it was clear as day i have faced many racist incidents and to this day do not believe all or most white people are racist,0,0
984,84,105592c059807f542593d041a197098b,it s really hard to work with the black album on these tracks are fire from threats lucifer to what more can i say i gotta focus lemme go ahead and turn this off,0,0
985,85,105592c059807f542593d041a197098b,lord forgive him he got them dark forces in him but he also got a righteous cause for sinning them a murder me so i gotta murder them first emergency doctors performing procedures jesus i ain t trying to be facetious but vengeance is mine said the lord jay z,0,0
986,86,105592c059807f542593d041a197098b,in los angele s like an evangelist i can introduce you to your maker bring you closer to nature ashes after they cremate you bastards hope you been reading your psalms and chapters paying your tithe being good catholics jay z,0,0
987,87,105592c059807f542593d041a197098b,how is jay z not the goat after the black album forget reasonable doubt volume amp and blueprint all classics this album was not only a commercial success but lyrically it is close to being unmatched,0,0
988,88,105592c059807f542593d041a197098b,i told yall this is getting interesting,0,0
989,89,105592c059807f542593d041a197098b,no lies told he was in a zone for that song,0,0
990,90,105592c059807f542593d041a197098b,,0,0
991,91,105592c059807f542593d041a197098b,dogs,0,0
992,92,105592c059807f542593d041a197098b,geesh this kid lost it,0,0
993,93,105592c059807f542593d041a197098b,i wonder what number he gonna wear on the knicks next year,0,0
994,94,105592c059807f542593d041a197098b,yoo if the lip readers is right,0,0
995,95,105592c059807f542593d041a197098b,assist by shayheim gilkerson to derek hopkins to put the shock up in the second half freshmen action,0,0
996,96,105592c059807f542593d041a197098b,d hop still getting a mean bucket,0,0
997,97,105592c059807f542593d041a197098b,,0,0
998,98,105592c059807f542593d041a197098b,clearly turned by a blind eye to bribery theft indictments sexual misconduct allegations racism sexism anti science hating the poor and a host of other things to use the both sides argument smh,0,0
999,99,105592c059807f542593d041a197098b,smh this is america,0,0
1000,0,106966c76c1930b39c6c413ef93d8380,nope just abbreviated,0,1
1001,1,106966c76c1930b39c6c413ef93d8380,every lawyer regardless of seniority should be prepared to answer what makes u great lawyer,0,1
1002,2,106966c76c1930b39c6c413ef93d8380,yrs with and i get this service opening new account should have gone elsewhere,0,1
